"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","PT_TRIALS_N","PT_TRIALS_PER_BLOCK","PT_BLOCKS","TEST_TRIALS_N","TEST_TRIALS_PER_BLOCK","TEST_BLOCKS","REWARD_PROBABILITIES","REWARD_PROBABILITIES_ITERATIONS","REWARD_TO_PREF_TRIALS_RATIO","STAGE_2_TRIAL_IMAGES_TIME","STAGE_2_TRIAL_TIME_LIMIT","STAGE_2_FEEDBACK_DURATION","STAGE_2_TOO_SLOW_FEEDBACK_DURATION","INITIAL_SCREEN_WIDTH","INITIAL_SCREEN_HEIGHT","FULLSCREEN_SCREEN_WIDTH","FULLSCREEN_SCREEN_HEIGHT","ACQUIRED_BONUS","view_history","rt","response","question_order","success","stimulus","slider_start","trial_name","block","trial","stage_1_trial_item_src","stage_1_trial_item_id","stage_1_trial_slider_rating","value","pt_trial","item_1_id","item_1_subjective_value","item_1_subjective_value_category","item_1_border_color","item_1_reward_prob","item_2_id","item_2_subjective_value","item_2_subjective_value_category","item_2_border_color","item_2_reward_prob","items_subjective_value_difference","selected_item","preference_response_consistent","acquired_points","cumulative_missed_prop_per_block","stage_3_trial_item_src","stage_3_trial_item_id","stage_3_trial_slider_rating","stage_3_img_rating_from_stage_1"
"preference","622","1339091","0.0-15.0-2.0-1.75","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","804","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","165","","","","","false","0014","61","less_preferred","red","0.8","0380","99.5","more_preferred","blue","0.2","38.5","2","1","100","","","","",""
"html-keyboard-response","623","1340092","0.0-15.0-2.0-4.75-0.75","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","165","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","624","1342636","0.0-15.0-2.0-0.76","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0028.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0626.jpg""></div></div>","","stage_2_rating_images_only","1","166","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","625","1343255","0.0-15.0-2.0-1.76","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","614","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","166","","","","","false","0028","76.5","more_preferred","blue","0.2","0626","15.5","less_preferred","red","0.8","-61","1","1","100","","","","",""
"html-keyboard-response","626","1344257","0.0-15.0-2.0-4.76-0.76","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","166","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","627","1346799","0.0-15.0-2.0-0.77","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0249.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0014.jpg""></div></div>","","stage_2_rating_images_only","1","167","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","628","1347356","0.0-15.0-2.0-1.77","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","552","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","167","","","","","false","0249","77","more_preferred","blue","0.2","0014","61","less_preferred","red","0.8","-16","1","1","100","","","","",""
"html-keyboard-response","629","1348358","0.0-15.0-2.0-4.77-0.77","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","167","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","630","1350901","0.0-15.0-2.0-0.78","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0504.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0571.jpg""></div></div>","","stage_2_rating_images_only","1","168","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","631","1351895","0.0-15.0-2.0-1.78","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","991","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","168","","","","","false","0504","42.5","less_preferred","red","0.8","0571","71.5","more_preferred","blue","0.2","29","1","0","0","","","","",""
"html-keyboard-response","632","1352897","0.0-15.0-2.0-4.78-0.78","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","168","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","633","1355440","0.0-15.0-2.0-0.79","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0319.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0308.jpg""></div></div>","","stage_2_rating_images_only","1","169","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","634","1356192","0.0-15.0-2.0-1.79","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","748","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","169","","","","","false","0319","12.5","less_preferred","red","0.8","0308","15.5","more_preferred","blue","0.2","3","1","0","100","","","","",""
"html-keyboard-response","635","1357194","0.0-15.0-2.0-4.79-0.79","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","169","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","636","1359737","0.0-15.0-2.0-0.80","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0755.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0189.jpg""></div></div>","","stage_2_rating_images_only","1","170","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","637","1360743","0.0-15.0-2.0-1.80","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1004","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","170","","","","","false","0755","100","more_preferred","blue","0.2","0189","22.5","less_preferred","red","0.8","-77.5","2","0","100","","","","",""
"html-keyboard-response","638","1361744","0.0-15.0-2.0-4.80-0.80","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","170","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","639","1364288","0.0-15.0-2.0-0.81","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0571.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0187.jpg""></div></div>","","stage_2_rating_images_only","1","171","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","640","1364751","0.0-15.0-2.0-1.81","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","460","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","171","","","","","false","0571","71.5","less_preferred","red","0.8","0187","100","more_preferred","blue","0.2","28.5","2","1","100","","","","",""
"html-keyboard-response","641","1365752","0.0-15.0-2.0-4.81-0.81","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","171","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","642","1368296","0.0-15.0-2.0-0.82","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0467.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0421.jpg""></div></div>","","stage_2_rating_images_only","1","172","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","643","1368954","0.0-15.0-2.0-1.82","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","656","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","172","","","","","false","0467","100","more_preferred","blue","0.2","0421","75.5","less_preferred","red","0.8","-24.5","2","0","100","","","","",""
"html-keyboard-response","644","1369956","0.0-15.0-2.0-4.82-0.82","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","172","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","645","1372499","0.0-15.0-2.0-0.83","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0189.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0365.jpg""></div></div>","","stage_2_rating_images_only","1","173","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","646","1373363","0.0-15.0-2.0-1.83","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","860","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","173","","","","","false","0189","22.5","less_preferred","red","0.8","0365","94.5","more_preferred","blue","0.2","72","2","1","100","","","","",""
"html-keyboard-response","647","1374366","0.0-15.0-2.0-4.83-0.83","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","173","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","648","1376910","0.0-15.0-2.0-0.84","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0189.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0504.jpg""></div></div>","","stage_2_rating_images_only","1","174","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","649","1377952","0.0-15.0-2.0-1.84","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1039","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","174","","","","","false","0189","22.5","less_preferred","red","0.8","0504","42.5","more_preferred","blue","0.2","20","1","0","100","","","","",""
"html-keyboard-response","650","1378953","0.0-15.0-2.0-4.84-0.84","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","174","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","651","1381497","0.0-15.0-2.0-0.85","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0249.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0801.jpg""></div></div>","","stage_2_rating_images_only","1","175","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","652","1382262","0.0-15.0-2.0-1.85","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","762","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","175","","","","","false","0249","77","more_preferred","blue","0.2","0801","73.5","less_preferred","red","0.8","-3.5","2","0","0","","","","",""
"html-keyboard-response","653","1383265","0.0-15.0-2.0-4.85-0.85","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","175","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","654","1385808","0.0-15.0-2.0-0.86","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0080.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0801.jpg""></div></div>","","stage_2_rating_images_only","1","176","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","655","1387011","0.0-15.0-2.0-1.86","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1200","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","176","","","","","false","0080","59.5","less_preferred","red","0.8","0801","73.5","more_preferred","blue","0.2","14","2","1","100","","","","",""
"html-keyboard-response","656","1388012","0.0-15.0-2.0-4.86-0.86","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","176","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","657","1390557","0.0-15.0-2.0-0.87","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0468.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0249.jpg""></div></div>","","stage_2_rating_images_only","1","177","","","","","false","","","","","","","","","","","","","","","","","","",""
"reward","658","1391220","0.0-15.0-2.0-1.87","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","659","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/reward_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","177","","","","","false","0468","93.5","more_preferred","blue","0.2","0249","77","less_preferred","red","0.8","-16.5","2","0","100","","","","",""
"html-keyboard-response","659","1392221","0.0-15.0-2.0-4.87-0.87","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","177","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","660","1394766","0.0-15.0-2.0-0.88","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0571.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0286.jpg""></div></div>","","stage_2_rating_images_only","1","178","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","661","1395789","0.0-15.0-2.0-1.88","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","1021","arrowleft","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","178","","","","","false","0571","71.5","more_preferred","blue","0.2","0286","34.5","less_preferred","red","0.8","-37","1","1","100","","","","",""
"html-keyboard-response","662","1396791","0.0-15.0-2.0-4.88-0.88","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","178","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","663","1399335","0.0-15.0-2.0-0.89","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/food_items/0801.jpg""></div><div id=""chart_container""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/food_items/0569.jpg""></div></div>","","stage_2_rating_images_only","1","179","","","","","false","","","","","","","","","","","","","","","","","","",""
"preference","664","1400075","0.0-15.0-2.0-1.89","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","738","arrowright","","","<div id=""parent_container""><div class=""food-container""><img id=""item_1"" class=""food-item"" src=""img/white_rectangle.jpg""></div><div id=""chart_container""><img id=""trial_type_img"" src=""img/pref_icon.png""></div><div class=""food-container""><img id=""item_2"" class=""food-item"" src=""img/white_rectangle.jpg""></div></div>","","stage_2_rating_trial","1","179","","","","","false","0801","73.5","less_preferred","red","0.8","0569","97","more_preferred","blue","0.2","23.5","2","1","100","0.005555555555555556","","","",""
"html-keyboard-response","665","1401077","0.0-15.0-2.0-4.89-0.89","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","","","stage_2_feedback_trial","1","179","","","","","false","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","666","1402719","0.0-15.0-3.0-0.0","5ac78faa68b65b00018d72a1","61efc64a8ec3b24bc537c194","620d125fa734c9a6ce0ca2c8","10","10","1","360","90","4","[[0.2,0.8],[0.4,0.6]]","2","0.5","1200","2000","1000","750","1920","968","1920","1080","0.64","","null","null","","","<div class=""fixation-cross"">+</div>","","fixation_cross","","","","","","","","","","","","","","","","","","","","","","","","","",""
